comp_name,tittle_job,tittle_url
Navigos Search,(Hà Nội) Cvcc/chuyên Gia Thiết Kế UIUX,https://www.vietnamworks.com/ha-noi-cvcc-chuyen-gia-thiet-ke-uiux-1644006-jv/?source=searchResults&searchType=2&placement=1652056&sortBy=date
Naha Flume Ltd.,Ecommerce Marketing Specialist,https://www.vietnamworks.com/ecommerce-marketing-specialist-3-1643986-jv/?source=searchResults&searchType=2&placement=1652036&sortBy=date
Navigos Search's Client,Store Manager Trainee,https://www.vietnamworks.com/store-manager-trainee-1644002-jv/?source=searchResults&searchType=2&placement=1652052&sortBy=date
Navigos Search,Chuyên Viên Dev Ops (DevSecOps),https://www.vietnamworks.com/chuyen-vien-dev-ops-devsecops-1643999-jv/?source=searchResults&searchType=2&placement=1652049&sortBy=date
Navigos Search,Python Developer - Fintech Product,https://www.vietnamworks.com/python-developer-fintech-product-1643994-jv/?source=searchResults&searchType=2&placement=1652044&sortBy=date
Non Governmental Organization For Children,Accountant cum Administration Officer,https://www.vietnamworks.com/accountant-cum-administration-officer-1-1643983-jv/?source=searchResults&searchType=2&placement=1652033&sortBy=date
Navigos Search,(Hà Nội) Chuyên Viên Phân Tích Nghiệp Vụ/ Business Analyst,https://www.vietnamworks.com/ha-noi-chuyen-vien-phan-tich-nghiep-vu-business-analyst-1643992-jv/?source=searchResults&searchType=2&placement=1652042&sortBy=date
Coca-Cola Beverages Vietnam Ltd.,[Urgent] Business Intelligence Specialist/ Data Engineer,https://www.vietnamworks.com/urgent-business-intelligence-specialist-data-engineer-1636214-jv/?source=searchResults&searchType=2&placement=1644264&sortBy=date
ASIA DMC,Kế Toán Thuế,https://www.vietnamworks.com/ke-toan-thue-409-1643947-jv/?source=searchResults&searchType=2&placement=1651997&sortBy=date
Standard Chartered Bank,Client Service Excecutive - Teller Support,https://www.vietnamworks.com/client-service-excecutive-teller-support-1643979-jv/?source=searchResults&searchType=2&placement=1652029&sortBy=date
Phoenix Voyages Group,Graphic Designer,https://www.vietnamworks.com/graphic-designer-1116-1-1643927-jv/?source=searchResults&searchType=2&placement=1651977&sortBy=date
Công Ty Cổ Phần Bông Bạch Tuyết,Trưởng Phòng Sản Xuất,https://www.vietnamworks.com/truong-phong-san-xuat-123-1640775-jv/?source=searchResults&searchType=2&placement=1648825&sortBy=date
Kotra HCM,[Kotra HCM] Sales Executive in HCM,https://www.vietnamworks.com/kotra-hcm-sales-executive-in-hcm-2-1643975-jv/?source=searchResults&searchType=2&placement=1652025&sortBy=date
Công Ty Cổ Phần Bông Bạch Tuyết,Kỹ Sư Cơ Khí,https://www.vietnamworks.com/ky-su-co-khi-577-1643695-jv/?source=searchResults&searchType=2&placement=1651745&sortBy=date
"ACS Trading Vietnam Co., Ltd.",Accounting & Taxation Manager,https://www.vietnamworks.com/accounting-taxation-manager-1643963-jv/?source=searchResults&searchType=2&placement=1652013&sortBy=date
Navigos Search's Client,Operation Supervisor,https://www.vietnamworks.com/operation-supervisor-43-1-1643961-jv/?source=searchResults&searchType=2&placement=1652011&sortBy=date
Công Ty TNHH Dịch Vụ Ăn Uống Ba Sao,Chuyên Viên Dự Án,https://www.vietnamworks.com/chuyen-vien-du-an-61-1643935-jv/?source=searchResults&searchType=2&placement=1651985&sortBy=date
Navigos Search's Client,Field Service Engineer,https://www.vietnamworks.com/field-service-engineer-89-1643958-jv/?source=searchResults&searchType=2&placement=1652008&sortBy=date
Navigos Search's Client,Market Research Specialist,https://www.vietnamworks.com/market-research-specialist-13-1643957-jv/?source=searchResults&searchType=2&placement=1652007&sortBy=date
Navigos Search's Client,Market Research Staff,https://www.vietnamworks.com/market-research-staff-1-1643955-jv/?source=searchResults&searchType=2&placement=1652005&sortBy=date
Panasonic Appliances Vietnam,R&D Material Engineer (Kỹ Sư Vật Liệu),https://www.vietnamworks.com/r-d-material-engineer-ky-su-vat-lieu-1-1643953-jv/?source=searchResults&searchType=2&placement=1652003&sortBy=date
Công Ty TNHH Thương Mại Và Dịch Vụ Nhà Hàng Bia Thủ Công Pasteur Street,Graphic Designer cum Photographer,https://www.vietnamworks.com/graphic-designer-cum-photographer-1643928-jv/?source=searchResults&searchType=2&placement=1651978&sortBy=date
Công Ty Cổ Phần Dược Phẩm Savi,Sales Admin,https://www.vietnamworks.com/sales-admin-700-1643943-jv/?source=searchResults&searchType=2&placement=1651993&sortBy=date
T&j Green Energy Co. Ltd,Maintenance Manager/engineer (M-E),https://www.vietnamworks.com/maintenance-manager-engineer-m-e-1636207-jv/?source=searchResults&searchType=2&placement=1644257&sortBy=date
Navigos Search's Client,Sales Manager - Poultry - Vaccine,https://www.vietnamworks.com/sales-manager-poultry-vaccine-1643942-jv/?source=searchResults&searchType=2&placement=1651992&sortBy=date
Công Ty TNHH Tập Đoàn Sapon,Nhân Viên Sale Admin,https://www.vietnamworks.com/nhan-vien-sale-admin-88-1643840-jv/?source=searchResults&searchType=2&placement=1651890&sortBy=date
Dai-Ichi Life Vietnam,Customer Service Area Head (Quản Lý Khu Vực Dịch Vụ Khách Hàng),https://www.vietnamworks.com/customer-service-area-head-quan-ly-khu-vuc-dich-vu-khach-hang-1632339-jv/?source=searchResults&searchType=2&placement=1640389&sortBy=date
Dai-Ichi Life Vietnam,AD Training Design and Development Manager,https://www.vietnamworks.com/ad-training-design-and-development-manager-1628701-jv/?source=searchResults&searchType=2&placement=1636751&sortBy=date
Navigos Search,"Customer Service Engineer (Good English, Working in Ha Nam)",https://www.vietnamworks.com/customer-service-engineer-good-english-working-in-ha-nam-1643897-jv/?source=searchResults&searchType=2&placement=1651947&sortBy=date
Công Ty Cổ Phần Công Nghệ Sen Đỏ,Chuyên Viên Kiểm Soát Rủi Ro Hoạt Động,https://www.vietnamworks.com/chuyen-vien-kiem-soat-rui-ro-hoat-dong-1643878-jv/?source=searchResults&searchType=2&placement=1651928&sortBy=date
Công Ty TNHH Sang Jin Việt Nam,Nhân Viên Chăm Sóc Khách Hàng,https://www.vietnamworks.com/nhan-vien-cham-soc-khach-hang-876-1643809-jv/?source=searchResults&searchType=2&placement=1651859&sortBy=date
Công Ty Cổ Phần Ẩm Thực Thiên Lý,Giám Đốc Tài Chính (Ngành F&B),https://www.vietnamworks.com/giam-doc-tai-chinh-nganh-f-b-1636404-jv/?source=searchResults&searchType=2&placement=1644454&sortBy=date
Công Ty TNHH LTK Việt Nam,Kỹ Sư Cơ Khí,https://www.vietnamworks.com/ky-su-co-khi-576-1636387-jv/?source=searchResults&searchType=2&placement=1644437&sortBy=date
Navigos Search's Client,Research Manager,https://www.vietnamworks.com/research-manager-39-1643858-jv/?source=searchResults&searchType=2&placement=1651908&sortBy=date
Navigos Search's Client,Trưởng Phòng Kinh Doanh Kiêm Trợ Lý Giám Đốc (Thành thạo Tiếng Trung),https://www.vietnamworks.com/truong-phong-kinh-doanh-kiem-tro-ly-giam-doc-thanh-thao-tieng-trung-1643861-jv/?source=searchResults&searchType=2&placement=1651911&sortBy=date
Công Ty Cổ Phần Onefood Việt Nam,Nhân Viên Event Marketing,https://www.vietnamworks.com/nhan-vien-event-marketing-2-1631710-jv/?source=searchResults&searchType=2&placement=1639760&sortBy=date
Navigos Search's Client,Japanese Research Manager,https://www.vietnamworks.com/japanese-research-manager-1643850-jv/?source=searchResults&searchType=2&placement=1651900&sortBy=date
Aden Vietnam,Catering Event Manager,https://www.vietnamworks.com/catering-event-manager-1643834-jv/?source=searchResults&searchType=2&placement=1651884&sortBy=date
Công Ty Cổ Phần Đầu Tư Thương Mại Bảo Lam (Men' Vodka),Brand Marketing,https://www.vietnamworks.com/brand-marketing-19-1643799-jv/?source=searchResults&searchType=2&placement=1651849&sortBy=date
VietnamWorks' Client,Production Supervisor (Plastic Injection Molding),https://www.vietnamworks.com/production-supervisor-plastic-injection-molding-1643827-jv/?source=searchResults&searchType=2&placement=1651927&sortBy=date
Robert Walters Vietnam Co. Ltd,HR Manager,https://www.vietnamworks.com/hr-manager-812-1643785-jv/?source=searchResults&searchType=2&placement=1651885&sortBy=date
Vietjetair Cargo JSC,Chuyên Viên Kế Toán Doanh Thu,https://www.vietnamworks.com/chuyen-vien-ke-toan-doanh-thu-6-1-1-1-2-1-1-2-1643815-jv/?source=searchResults&searchType=2&placement=1651915&sortBy=date
Công Ty TNHH Aeon Việt Nam,[HCM Aeon E-Shop] E-Commerce Operation Manager,https://www.vietnamworks.com/hcm-aeon-e-shop-e-commerce-operation-manager-1636345-jv/?source=searchResults&searchType=2&placement=1644445&sortBy=date
Công Ty TNHH Tư Vấn Đầu Tư Tài Chính Kế Toán Thuế - Kiểm Toán Com.pt,Kỹ Sư Xây Dựng/ Kinh Tế Xây Dựng,https://www.vietnamworks.com/ky-su-xay-dung-kinh-te-xay-dung-11-1636281-jv/?source=searchResults&searchType=2&placement=1644381&sortBy=date
"Al Naboodah International Vietnam Co.,ltd",AP Accountant,https://www.vietnamworks.com/ap-accountant-65-1643814-jv/?source=searchResults&searchType=2&placement=1651914&sortBy=date
Scotch Australian Grammar School (AGS),Counselor,https://www.vietnamworks.com/counselor-5-1643805-jv/?source=searchResults&searchType=2&placement=1651905&sortBy=date
Cargill Vietnam,Senior Maintenance Engineer (Đồng Nai),https://www.vietnamworks.com/senior-maintenance-engineer-dong-nai-1-2-1643804-jv/?source=searchResults&searchType=2&placement=1651904&sortBy=date
Cargill Vietnam,Transportation Excellence,https://www.vietnamworks.com/transportation-excellence-1643803-jv/?source=searchResults&searchType=2&placement=1651903&sortBy=date
Navigos Search,Rotating Equipment Engineer,https://www.vietnamworks.com/rotating-equipment-engineer-1643801-jv/?source=searchResults&searchType=2&placement=1651901&sortBy=date
Cargill Vietnam,Senior Maintenance Engineer (Bình Dương),https://www.vietnamworks.com/senior-maintenance-engineer-binh-duong-1-1-1643795-jv/?source=searchResults&searchType=2&placement=1651895&sortBy=date
Exotic Voyages,Marketing Executive,https://www.vietnamworks.com/marketing-executive-1217-1-1643792-jv/?source=searchResults&searchType=2&placement=1651892&sortBy=date
Công Ty Cổ Phần Chứng Khoán SSI,Phó Phòng Kế Toán - Công Ty TNHH Quản Lý Quỹ SSIAM,https://www.vietnamworks.com/pho-phong-ke-toan-cong-ty-tnhh-quan-ly-quy-ssiam-1-1631753-jv/?source=searchResults&searchType=2&placement=1639853&sortBy=date
Navigos Search,Production Analysis Officer,https://www.vietnamworks.com/production-analysis-officer-1643787-jv/?source=searchResults&searchType=2&placement=1651887&sortBy=date
Ngân Hàng TNHH MTV Woori Việt Nam,Graphic Designer,https://www.vietnamworks.com/graphic-designer-1125-1-1643769-jv/?source=searchResults&searchType=2&placement=1651869&sortBy=date
"DKSH Vietnam Co., Ltd.",Technical Service Engineer,https://www.vietnamworks.com/technical-service-engineer-61-1643767-jv/?source=searchResults&searchType=2&placement=1651867&sortBy=date
The Representative Office of Hyundai Mobis In Hanoi,Administrative Executive,https://www.vietnamworks.com/administrative-executive-19-1636271-jv/?source=searchResults&searchType=2&placement=1644371&sortBy=date
De Heus LLC,Asia Internal Audit Specialist,https://www.vietnamworks.com/asia-internal-audit-specialist-1643748-jv/?source=searchResults&searchType=2&placement=1651848&sortBy=date
Công Ty Cổ Phần Elmich,Nhân Viên Đơn Hàng,https://www.vietnamworks.com/nhan-vien-don-hang-7-1-1643745-jv/?source=searchResults&searchType=2&placement=1651845&sortBy=date
Posco International Corporation,Sales Executive on Steel - Fresher/entry Level,https://www.vietnamworks.com/sales-executive-on-steel-fresher-entry-level-1643219-jv/?source=searchResults&searchType=2&placement=1651319&sortBy=date
Tập Đoàn BRG (BRG GROUP),Chuyên Viên Digital MKT (Mảng Khách Sạn),https://www.vietnamworks.com/chuyen-vien-digital-mkt-mang-khach-san-1-1631422-jv/?source=searchResults&searchType=2&placement=1639522&sortBy=date
Công Ty Cổ Phần Trident Abyss,Admin & Operations Coordinator / Nhân Viên Hành Chính Tổng Hợp,https://www.vietnamworks.com/admin-operations-coordinator-nhan-vien-hanh-chinh-tong-hop-1643683-jv/?source=searchResults&searchType=2&placement=1651783&sortBy=date
De Heus LLC,C&B Specialist,https://www.vietnamworks.com/c-b-specialist-104-1643729-jv/?source=searchResults&searchType=2&placement=1651829&sortBy=date
Mirae Asset Finance Company (Viet Nam) Ltd.,Human Resource Senior Manager,https://www.vietnamworks.com/human-resource-senior-manager-1643720-jv/?source=searchResults&searchType=2&placement=1651820&sortBy=date
Novaland,Chuyên Viên Tài Chính Dự Án,https://www.vietnamworks.com/chuyen-vien-tai-chinh-du-an-10-1643724-jv/?source=searchResults&searchType=2&placement=1651824&sortBy=date
Navigos Search's Client,[HCM - Onsite] [$3000-$5000] Site Reliability Engineer,https://www.vietnamworks.com/hcm-onsite-3000-5000-site-reliability-engineer-1643710-jv/?source=searchResults&searchType=2&placement=1651810&sortBy=date
Maserati Việt Nam - Trident Auto,Senior HR Specialist,https://www.vietnamworks.com/senior-hr-specialist-23-1643700-jv/?source=searchResults&searchType=2&placement=1651800&sortBy=date
Got It,Sales Support,https://www.vietnamworks.com/sales-support-130-1632309-jv/?source=searchResults&searchType=2&placement=1640409&sortBy=date
Got It,"Account Executive (Activation, FMCG)",https://www.vietnamworks.com/account-executive-activation-fmcg-1627897-jv/?source=searchResults&searchType=2&placement=1635997&sortBy=date
Công Ty CP Quản Lý Và Phát Triển Bất Động Sản Conasi,Digital Marketing Executive,https://www.vietnamworks.com/digital-marketing-executive-594-1643701-jv/?source=searchResults&searchType=2&placement=1651801&sortBy=date
Công Ty TNHH Dịch Vụ Kiểm Định Và Thử Nghiệm Việt Nam,International Sales - Nhân Viên Kinh Doanh Quốc Tế,https://www.vietnamworks.com/international-sales-nhan-vien-kinh-doanh-quoc-te-1631212-jv/?source=searchResults&searchType=2&placement=1639312&sortBy=date
Công Ty Tài Chính TNHH MTV Ngân Hàng TMCP Sài Gòn - Hà Nội (SHB Finance),Chuyên Viên Cao Cấp Phân Tích Chiến Lược Thu Hồi Nợ,https://www.vietnamworks.com/chuyen-vien-cao-cap-phan-tich-chien-luoc-thu-hoi-no-1631742-jv/?source=searchResults&searchType=2&placement=1639842&sortBy=date
Got It,Business Development Manager,https://www.vietnamworks.com/business-development-manager-921-1628535-jv/?source=searchResults&searchType=2&placement=1636635&sortBy=date
Seven System Viet Nam JSC (7-Eleven),Senior Marketing Manager,https://www.vietnamworks.com/senior-marketing-manager-37-1643694-jv/?source=searchResults&searchType=2&placement=1651794&sortBy=date
Portico & Bridge | Vietnam,Immigration Consultant | Nhân Viên Tư Vấn Định Cư,https://www.vietnamworks.com/immigration-consultant-nhan-vien-tu-van-dinh-cu-3-1636084-jv/?source=searchResults&searchType=2&placement=1644184&sortBy=date
Công Ty Cổ Phần Tập Đoàn Gỗ Minh Long,Giám Đốc Nhà Máy ($2000 - $3000),https://www.vietnamworks.com/giam-doc-nha-may-2000-3000-2-1604425-jv/?source=searchResults&searchType=2&placement=1612525&sortBy=date
Công Ty Trách Nhiệm Hữu Hạn Công Nghệ Chính Xác Interplex (Hà Nội),[Tuyển Gấp] Plating Process Engineer / Kỹ Sư Mạ,https://www.vietnamworks.com/tuyen-gap-plating-process-engineer-ky-su-ma-1631990-jv/?source=searchResults&searchType=2&placement=1640090&sortBy=date
Công Ty Trách Nhiệm Hữu Hạn Công Nghệ Chính Xác Interplex (Hà Nội),[Tuyển Gấp] Quality Assurance Manager (QA Manager),https://www.vietnamworks.com/tuyen-gap-quality-assurance-manager-qa-manager-1631975-jv/?source=searchResults&searchType=2&placement=1640075&sortBy=date
Công Ty TNHH Thực Phẩm Trung Minh Thành,Nhân Viên Sale Ecommerce,https://www.vietnamworks.com/nhan-vien-sale-ecommerce-1643577-jv/?source=searchResults&searchType=2&placement=1651677&sortBy=date
BKL GROUP,Cửa Hàng Trưởng Cửa Hàng Bán Lẻ (Thu Nhập Từ 20M),https://www.vietnamworks.com/cua-hang-truong-cua-hang-ban-le-thu-nhap-tu-20m-1643659-jv/?source=searchResults&searchType=2&placement=1651759&sortBy=date
Công Ty Cổ Phần Đầu Tư Quốc Tế Hải Hà,Nhân Viên Phòng Mua Hàng (Thông thạo Tiếng Trung),https://www.vietnamworks.com/nhan-vien-phong-mua-hang-thong-thao-tieng-trung-1630781-jv/?source=searchResults&searchType=2&placement=1638881&sortBy=date
Công Ty TNHH Kiến Trúc Ngôi Nhà Độc Đáo,Kiến Trúc Sư,https://www.vietnamworks.com/kien-truc-su-1339-1643438-jv/?source=searchResults&searchType=2&placement=1651538&sortBy=date
Công Ty TNHH DSV Solutions,"Warehouse Manager (KCN Tân Tạo, Bình Tân)",https://www.vietnamworks.com/warehouse-manager-kcn-tan-tao-binh-tan-1643679-jv/?source=searchResults&searchType=2&placement=1651779&sortBy=date
Tập Đoàn Nam Cường,Nhân Viên Kỹ Thuật Vận Hành Tòa Nhà,https://www.vietnamworks.com/nhan-vien-ky-thuat-van-hanh-toa-nha-9-1629342-jv/?source=searchResults&searchType=2&placement=1637442&sortBy=date
RMIT University Vietnam,International Mentoring and Career Consultant,https://www.vietnamworks.com/international-mentoring-and-career-consultant-1-1640832-jv/?source=searchResults&searchType=2&placement=1648932&sortBy=date
Thn Autoparts,Nhân Viên Văn Phòng,https://www.vietnamworks.com/nhan-vien-van-phong-799-1-1635751-jv/?source=searchResults&searchType=2&placement=1643851&sortBy=date
Thn Autoparts,Nhân Viên Kế Hoạch Sản Xuất (Có Tiếng Hàn/ Nam),https://www.vietnamworks.com/nhan-vien-ke-hoach-san-xuat-co-tieng-han-nam-1-1635749-jv/?source=searchResults&searchType=2&placement=1643849&sortBy=date
Jenfi,Senior Ruby On Rails Developer,https://www.vietnamworks.com/senior-ruby-on-rails-developer-18-1-1-1-1-1-1-1635732-jv/?source=searchResults&searchType=2&placement=1643832&sortBy=date
Top Edtech Companies,"Chuyên Viên Tư Vấn Tuyển Sinh Cao Cấp (Lương Cứng 13-17M, Thu Nhập Lên Đến 40M++) - Yêu Cầu Tối Thiểu 1 Năm Kinh Nghiệm Telesale",https://www.vietnamworks.com/chuyen-vien-tu-van-tuyen-sinh-cao-cap-luong-cung-13-17m-thu-nhap-len-den-40m-yeu-cau-toi-thieu-1-nam-kinh-nghiem-telesale-1-1636256-jv/?source=searchResults&searchType=2&placement=1644356&sortBy=date
